doc_id,schema,dokument_art,dokument_typ,institution,aktenzeichen,datum,fundstelle,vorinstanz,norm_vorinstanz_aktenzeichen,norm_kuerzel,titel,leitsatz,gruende,rthema,quelle
1653753,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,IV-ZR-500/14,2016-04-27,,"AG Cottbus vom 27.07.2011,; AG Cottbus vom 27.07.2011,; LG Cottbus vom 12.09.2012,; LG Cottbus vom 12.09.2012,",45-C-403/10; 45-C-416/10; 1-S-134/11; 1-S-136/11,BGB:812/1/1; VVG:5a; VAG:10a,Bereicherungsrechtliche Rückabwicklung eines Lebensversicherungsvertrags nach Widerruf durch den Versicherungsnehmer; Ordnungsgemäße Belehrung über das Recht zum Widerspruch; Bemessung des Werts des Versicherungsschutzes unter Berücksichtigung der Prämienkalkulation,,,Schadensersatz; Versicherungsrecht,Deubner
5215006,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,VII-ZR-235/15,2017-01-19,BGHZ-0213-0319; MDR-2017-0513; NJW-2017-1607,OLG Düsseldorf Urteil; LG Duisburg Urteil,,BGB,Erfolgreiche Geltendmachung von Mängelrechten durch den Besteller ohne Abnahme des Werks; Übergang des Vertragsverhältnisses in ein Abrechnungsverhältnis; Beschränkung der Zulassung der Revision auf einen tatsächlich und rechtlich selbständigen Teil des Gesamtstreitstoffes,"a) Der Besteller kann Mängelrechte nach § 634 BGB grundsätzlich erst nach Abnahme des Werks mit Erfolg geltend machen.; b) Der Besteller kann berechtigt sein, Mängelrechte nach § 634 Nr. 2 bis 4 BGB ohne Abnahme geltend zu machen, wenn er nicht mehr die Erfüllung des Vertrags verlangen kann und das Vertragsverhältnis in ein Abrechnungsverhältnis übergegangen ist. Das ist jedenfalls der Fall, wenn der Unternehmer das Werk als fertiggestellt zur Abnahme anbietet und der Besteller nur noch Schadensersatz statt der Leistung in Form des kleinen Schadensersatzes geltend macht oder die Minderung erklärt.; c) Die Minderung des Vergütungsanspruchs nach § 634 Nr. 3, § 638 BGB schließt einen Schadensersatzanspruch des Bestellers statt der Leistung nach § 634 Nr. 4, § 281 Abs. 1 Satz 1, § 280 Abs. 1 BGB nicht aus, wenn mit diesem Schadensersatz statt der Leistung als kleiner Schadensersatz begehrt wird.",,SchuldrechtAT; Werkvertrag,
1561981,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,VI-ZR-7/09,2010-02-02,VersR-2010-0683,LG; AG,Gera-vom-10/12; 1-S-461/07; Jena-vom-07/11; 28-C-1304/05,StVG:7; StVG:18; PflichtVG:3/1; BGB:249/2/1; BGB:254; BGB:823/1; ZPO:287,"Schadensersatz nach Verkehrsunfall; Berechnung der Kosten
eines als Unfallersatzwagen angemieteten Mietwagens",Zur Schätzung von Mietwagenkosten.,,Versicherungsrecht; Schadensersatz; SchuldrechtAT; Zivilverfahrensrecht,Deubner
1579670,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,V-ZR-237/11,2012-05-11,,"LG Leipzig vom 27.01.2011,; OLG Dresden vom 09.06.2011,",4-O-2477/09; 8-U-322/11,ZPO:727; ZPO:768; ZPO:795,Notwendigkeit des Eintritts in den Sicherungsvertrag für die Nachfolge in die Rechte aus einer formularmäßigen Vollstreckungsunterwerfung für eine Sicherungsgrundschuld; Grundsätze zum Eintritt in den Sicherungsvertrag durch Abschluss eines Vertrags zugunsten des Sicherungsgebers,"Der für die Nachfolge in die Rechte aus einer formularmäßigen Vollstreckungsunterwerfung für eine Sicherungsgrundschuld erforderliche ""Eintritt in den Sicherungsvertrag"" (BGH, Urteil vom 30. März 2010 -",,Zivilverfahrensrecht,Deubner
1653035,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,VIII-ZR-216/12,2016-02-24,,"AG Gießen vom 23.12.2011,; LG Gießen vom 06.06.2012,",45-C-192/11; 1-S-20/12,BGB:242; BGB:315/1; BGB:315/3; BGB:433/2; AVBGasV:4/1; AVBGasV:4/2; EnWG:3/22; EnWG:116/1,Recht eines Gasgrundversorgers zur Änderung der Preise nach billigem Ermessen gegenüber Nicht-Haushaltskunden; Billigkeitskontrolle der Preiserhöhungen; Zahlungsanspruch eines Energieversorgers für Erdgaslieferungen,"EnWG 2005 § 115 Abs. 2 Satz 3, § 116; AVBGasV § 4 Abs. 1, 2; GasGVV § 23; EGRL; a) Anders als bei Haushaltskunden steht dem Gasgrundversorger gegenüber NichtHaushaltskunden im Sinne des Art. 2 Nr. 26 der Gas-Richtlinie; b) Diesem Preisänderungsrecht stehen die Transparenzanforderungen des Art. 3 Abs. 3 in Verbindung mit Anhang A der Gas-Richtlinie; c) Eine unter diesen Voraussetzungen vom Gasgrundversorger einseitig gemäß § 4 Abs. 1, 2 AVBGasV vorgenommene Preiserhöhung unterliegt auch dann der Billigkeitskontrolle nach § 315 BGB, wenn für den Kunden die Möglichkeit besteht, das Erdgas von einem anderen Anbieter zu beziehen.; d) Die Billigkeitskontrolle solcher Preiserhöhungen (§ 315 BGB) kann nicht entscheidend auf der Grundlage eines Vergleichs mit den Gaspreisen anderer Gasversorgungsunternehmen vorgenommen werden; vielmehr kommt es maßgeblich auf den konkreten Gaslieferungsvertrag an und ist eine umfassende Würdigung des Vertragszwecks sowie der Interessenlage beider Parteien vorzunehmen (Fortführung von BGH, Urteile vom 2. Oktober 1991 -; e) Zu den Anforderungen an den Vortrag und das Bestreiten sowie an die Feststellung von (Bezugs-)Kostensteigerungen des Gasversorgers (Fortführung der Senatsurteile vom 19. November 2008 -; f) Als eine zur Beendigung der von § 116 Satz 1 EnWG 2005 angeordneten Fortgeltung des alten Rechts für Tarifkundenverträge mit Nicht-Haushaltskunden führende Änderung des Vertrages im Sinne des § 116 Satz 2 EnWG 2005 ist nicht schon eine vom Gasgrundversorger einseitig vorgenommene Änderung der allgemeinen Tarife und Bedingungen anzusehen; es bedarf wegen der mit der Vertragsänderung nach § 116 Satz 2 EnWG 2005 insoweit verbundenen Beendigung der Grundversorgung vielmehr eines übereinstimmenden Änderungswillens der Parteien.",,SchuldrechtAT; Kauf Tausch Leasing,Deubner
1651622,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,IV-ZR-341/12,2015-10-14,,"AG München vom 24.11.2011,; LG München",223-C-18269/11; I-vom-11/10; 31-S-28041/11,VVG:5a; VAG:10a; BGB:812/1/1,Rückzahlungsbegehren des Versicherungsnehmers bzgl. geleisteter Versicherungsbeiträge einer fondsgebundenen Lebensversicherung; Prämienrückerstattungsanspruch aus ungerechtfertigter Bereicherung; Ordnungsgemäße Belehrung über das Widerspruchsrecht durch den Versicherer,,,Versicherungsrecht; Schadensersatz,Deubner
5216269,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,VII-ZR-45/17,2018-09-27,NJW-2019-0421; MDR-2019-0156,"OLG Koblenz, 24. Januar 2017,; LG Koblenz, 19. Mai 2014,",4-U-673/14; 4-O-155/11,BGB:307/1; BGB:307/2/1; BGB:635; VOB/B:13/4/1/1; VOB/B:13/5/1/2,Klage auf Schadensersatz wegen mangelhafter Ausführung von Straßenbauarbeiten; Inhaltskontrolle einer Klausel über VOB-Gewährleistung mit fünfjähriger Verjährungsfrist im Bauvertrag; Bemessung der Höhe des Schadensersatzanspruchs für Mängel des Architektenwerks bei Vorliegen eines Altvertrages,"1. Sehen die Allgemeinen Geschäftsbedingungen des Auftraggebers in einem Vertrag über Bauleistungen die Geltung von § 13 Nr. 5 Abs. 1 Satz 2 VOB/B (2000) und zusätzlich eine Verjährungsfrist für die Gewährleistung von fünf Jahren vor, hält dies einer Inhaltskontrolle nach § 307 BGB stand (im Anschluss an BGH, Urteil vom 23. Februar 1989,; 2. Die neue Rechtsprechung des Bundesgerichtshofs, wonach im Verhältnis vom Besteller zum Architekten/Ingenieur hinsichtlich der von diesem zu vertretenden Planungs- oder Überwachungsfehler, die sich im Bauwerk bereits verwirklicht haben, der Schadensersatzanspruch nicht in Höhe der fiktiven Kosten für die Beseitigung der Mängel am Bauwerk zu bemessen ist, findet auf vor dem 1. Januar 2002 geschlossene Verträge keine Anwendung (im Anschluss an BGH, Urteil vom 22. Februar 2018,",,Schadensersatz; SchuldrechtAT; Werkvertrag,
1521433,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,VII-ZR-272/01,2002-06-27,BauR-2002-1544; DB-2002-2716; MDR-2002-1116; NJW-2002-3704; NJW-RR-2002-1312; WM-2003-0036; ZIP-2002-2090,OLG Rostock; LG Neubrandenburg,,AGBG:3,Formularmäßige Vereinbarung einer Vollmacht zur Vergabe von Bauleistungen im Auftrag des Auftraggebers zu Gunsten des Generalübernehmers,"Eine vom Generalübernehmer in einem Vertrag über die Errichtung eines schlüsselfertigen Hauses verwendete Klausel, nach der er bevollmächtigt ist, die Bauleistungen im Namen des Auftraggebers zu vergeben, ist für den Auftraggeber überraschend. Sie wird gemäß § 3AGBG nicht Bestandteil des Vertrages.",,SchuldrechtAT,Deubner
1650514,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,IV-ZR-9/14,2015-07-22,,"LG; OLG Köln vom 06.12.2013,",Bonn-vom-24/04,VAG:10a; VVG:5a/2/1,Anspruch eines Versicherungsnehmers auf Rückzahlung geleisteter Versicherungsbeiträge einer Berufsunfähigkeitsversicherung mit Kapitalversicherung auf den Todes- und Erlebensfall,,,Versicherungsrecht,Deubner
1523542,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,VII-ZR-440/01,2002-12-19,BGHReport-2003-0479; BauR-2003-0531; DB-2003-0717; MDR-2003-0502; NJW-2003-1601; WM-2003-1435,OLG Celle; LG Hannover,,BGB:642; BGB:295,Anforderungen an die Behinderungsanzeige des Auftragnehmers; Voraussetzungen des Annahmeverzugs,"a) Kann der Auftragnehmer wegen fehlender Vorunternehmerleistungen seine Leistungen nicht erbringen, genügt neben einer nach § 6 Nr. 1 VOB/B etwa erforderlichen Behinderungsanzeige gemäß § 295 BGB ein wörtliches Angebot der Leistung, um den Annahmeverzug des Auftraggebers zu begründen.; b) Für ein wörtliches Angebot kann es genügen, daß der Auftragnehmer seine Mitarbeiter auf der Baustelle zur Verfügung hält und zu erkennen gibt, daß er bereit und in der Lage ist, seine Leistung zu erbringen.",,Werkvertrag; SchuldrechtAT,Deubner
1666918,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,V-ZR-42/17,2017-10-20,MDR-2018-0403; NZM-2018-0245; NJW-RR-2018-0528,"AG Landshut vom 19.06.2015,; LG Landshut vom 18.01.2017,",2-C-1503/14; 12-S-2208/15,BGB:921; BGB:922/3,Vermutung für die Errichtung einer schon länger bestehenden Einrichtung (Grenzeinrichtung) mit dem Willen beider Nachbarn; Erscheinungsbild einer Grenzeinrichtung als Bestandteil ihrer Zweckbestimmung; Ausgleichsfunktion zwischen den Interessen der Grundstücksnachbarn,"BGB § 921 BGB § 922 Satz 3; Bei einer schon länger bestehenden Einrichtung, die sich wegen ihrer Vorteilhaftigkeit für beide Seiten objektiv als Grenzeinrichtung darstellt, spricht eine Vermutung dafür, dass sie mit dem Willen beider Nachbarn errichtet worden ist.; Das Erscheinungsbild einer Grenzeinrichtung ist Bestandteil ihrer Zweckbestimmung und kann von der ihr immanenten Ausgleichsfunktion zwischen den Interessen der Grundstücksnachbarn nicht getrennt werden. Es kann daher ohne Zustimmung des Nachbarn nicht verändert werden (Bestätigung von Senat, Urteilvom 23. November 1984",,Sachenrecht,Deubner
1531146,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,XII-ZR-223/01,2004-05-12,BGHReport-2004-1210; MDR-2004-1050; NZM-2004-0583,OLG Bamberg; LG Würzburg,,BGB:326/1; BGB:558; BGB:852/2,Ansprüche des Vermieters bei unterlassener Renovierung nach Ende der Mietzeit; Verjährung von Ansprüchen,a) Zur Umwandlung des Erfüllungsanspruchs auf Rückgabe der Mietsache in renoviertem Zustand in einen Schadensersatzanspruch wegen Nichterfüllung.; b) Zur Hemmung der Verjährung nach § 558 a.F. BGB durch Vertragsverhandlungen in analoger Anwendung des § 852 Abs. 2 a.F. BGB.,,SchuldrechtAT; Miete Pacht; Schadensersatz,Deubner
1501085,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,III-ZR-294/00,2001-11-08,BauR-2002-0599; MDR-2002-0270; NVwZ-2002-0511; WM-2002-0097,OLG Jena; LG Meiningen,,BGB:677; BGB:683; BGB:670,Kostenerstattungsanspruch wegen übernommener Herstellung einer Erschließungsanlage durch einen Anlieger,"Zur Frage eines anteiligen Kostenerstattungsanspruchs aus Geschäftsführung ohne Auftrag, wenn ein Straßenanlieger der Gemeinde gegenüber die Herstellung einer Erschließungsanlage übernommen hat, durch die zugleich Grundstückszufahrten für weitere Anlieger geschaffen werden (Abgrenzung zu",,Schuldverhältnisse,Deubner
1599960,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,II-ZR-341/14,2015-09-22,,LG Frankfurt/; OLG Frankfurt/,Main-vom-11/07; 2-14-O-307/12; Main-vom-13/03; 16-U-147/13,BGB:199/1/2; BGB:309/7b,Anspruch auf Rückabwicklung einer Fondsbeteiligung an einer GmbH & Co. KG aufgrund behaupteter unrichtiger Prospektangaben; Verjährung einer Verletzung der vorvertraglichen Aufklärungspflicht über falsche oder irreführende Prospektangaben,,,BGBAT; SchuldrechtAT,Deubner
1525127,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,V-ZR-190/02,2003-05-23,BGHReport-2003-1119; DB-2003-2432; FamRZ-2003-1454; MDR-2003-1103; NJW-RR-2003-1318; WM-2003-1964,SchlHOLG; LG Lübeck,,BGB:284/1,Eintritt des Verzuges bei Bestehen eines Zurückbehaltungsrechts,"Eine Mahnung zur Erfüllung einer im Gegenseitigkeitsverhältnis stehenden Forderung führt nicht zum Verzug des Schuldners, wenn der Schuldner gemäß § 320 BGB zur Zurückbehaltung berechtigt ist. Der Geltendmachung des Zurückbehaltungsrechts bedarf es nicht.",,SchuldrechtAT,Deubner
1503686,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,V-ZR-461/99,2001-03-30,DB-2001-1777; MDR-2001-0801; NZM-2001-0636; ZNotP-2001-0322,OLG Nürnberg; LG Regensburg,,ZPO:538/1/3; ZPO:540; BGB:459/2; BGB:463,Zurückverweisung im Berufungsverfahren; Zusicherung eines Mieterträgen,"1. Auch wenn sich das Berufungsgericht für eine Zurückverweisung nach § 538 Abs. 1 Nr. 3 ZPO entscheiden will, muß es zur Ausübung des ihm eingeräumten Ermessens den maßgeblichen Gesichtspunkt der Prozeßökonomie erwägen und erkennen lassen, daß es die Alternative zwischen einer Zurückverweisung und einer eigenen Sachentscheidung nach § 540 ZPO gesehen hat.; 2. Werden bei einem Grundstückskauf weder in der Vertragsurkunde selbst konkrete Mieteinnahmen genannt, noch durch Verweis auf ein Maklerexposé, ein Inserat oder einen Mietvertrag einbezogen, so reicht allein die Vertragsklausel, die den Eintritt des Käufers in ein bestehendes Mietverhältnis regelt, nicht für die Zusicherung eines bestimmten Mietertrages aus.",,Miete Pacht; Zivilverfahrensrecht; Kauf Tausch Leasing,Deubner
1572719,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,II-ZR-262/09,2011-06-21,DB-2011-1743; DStR-2011-1529; MDR-2011-1121; NJW-2011-2648; NZG-2011-0901; WM-2011-1473; ZIP-2011-1508,LG; OLG,Hagen-vom-12/11; 22-O-185/06; Hamm-vom-05/10; I-8-U-11/09,HGB:140,"Auslegung der Klausel über das Ausscheiden eines
Gesellschafters durch Aufforderung des Ausscheidens aus wichtigem
Grund infolge einer Erklärung der übrigen Gesellschafter","Ist im Gesellschaftsvertrag einer Kommanditgesellschaft bestimmt,
dass ein Gesellschafter ausscheidet, wenn die übrigen Gesellschafter
- aus wichtigem Grund - sein Ausscheiden durch Erklärung
ihm gegenüber verlangen, so ist diese Klausel regelmäßig
dahin auszulegen, dass die Gesellschafter über die Ausschließung
eines Mitgesellschafters einen Beschluss zu fassen und darauf gegründet
eine Ausschließungserklärung ihm gegenüber
abzugeben haben.",,Handelsrecht Gesellschaftsrecht,Deubner
1523230,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,III-ZR-269/01,2003-01-16,BauR-2003-0672; MDR-2003-0571; VersR-2003-1039,OLG Koblenz; LG Mainz,,BGB:839,Amtshaftung für eine rechtswidrige Baugenehmigung,"Zum amtshaftungsrechtlichen Schutz des Vertrauens in eine rechtswidrige Baugenehmigung, bei deren Erwirkung der Bauherr den - objektiv erfolglosen - Versuch einer arglistigen Täuschung begangen hat.",,Schadensersatz,Deubner
1521427,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,VII-ZR-259/01,2002-05-16,,OLG Düsseldorf,,ZPO:519/2/2,Anforderungen an die Berufungsbegründung,,,Zivilverfahrensrecht,Deubner
1583086,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,VIII-ZR-117/12,2012-12-19,MDR-2013-0214; NJW-2013-1733; NZV-2013-0006; NZV-2013-0339; VersR-2013-0769,"LG Marburg vom 18.10.2010,; OLG Frankfurt in Kassel vom 21.03.2012,",7-O-124/09,BGB:434/1/1,Haftung des Käufers für die Unfallfreiheit des bei einem Ankauf von einem Autohändler in Zahlung gegebenen Gebrauchtwagens,Zur Haftung des Käufers für die Unfallfreiheit des bei einem Ankauf von einem Autohändler in Zahlung gegebenen Gebrauchtwagens.,,Kauf Tausch Leasing,Deubner
1657284,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,II-ZR-124/15,2016-09-20,,"AG Euskirchen vom 06.11.2014,; LG",Bonn-vom-09/04,HGB:232/2; HGB:236/2,Anspruch auf Rückzahlung von Ausschüttungen aufgrund des Gesellschaftsvertrags,,,Handelsrecht Gesellschaftsrecht,Deubner
1668074,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,III-ZR-105/17,2018-04-12,FamRZ-2018-1102; MDR-2018-0759; NZG-2018-0950; WM-2018-0897; MDR-2018-1045,"LG Darmstadt vom 22.02.2017,; OLG Frankfurt/Main vom 23.02.2017,",8-O-667/03,ZPO:286/1; ZPO:538/2/1/1,Berücksichtigen der Zurückweisung der Sache zuvor bereits an das Erstgericht bei der Durchführung einer Ermessensabwägung durch das Berufungsgericht; Notwendigkeit einer umfangreichen oder aufwändigen Beweisaufnahme bzgl. Erforderlichkeit,"a) Bei der gemäß § 538 Abs. 2 Satz 1 Nr. 1 ZPO vom Berufungsgericht durchzuführenden Ermessensabwägung, ob eine eigene Sachentscheidung zu treffen oder ausnahmsweise der Rechtsstreit an das Erstgericht zurückzuverweisen ist, ist der Umstand, dass die Sache zuvor bereits an das Erstgericht zurückverwiesen worden war, zu berücksichtigen (Bestätigung von BGH, Urteil vom 5. Juli 2011 -; b) Eine umfangreiche oder aufwändige Beweisaufnahme ist nicht schon dann im Sinne von § 538 Abs. 2 Satz 1 Nr. 1 ZPO ""notwendig"", wenn sie im weiteren Verlauf des Verfahrens unter bestimmten Voraussetzungen erforderlich wird. Sie muss vielmehr sicher zu erwarten sein. Daher genügt es auch nicht, dass den Parteien Gelegenheit zu weiterem Vortrag zu geben ist und danach möglicherweise eine umfangreiche oder aufwändige Beweisaufnahme erforderlich wird (Bestätigung von BGH, Urteile vom 2. März 2017 -",,Zivilverfahrensrecht,Deubner
1596460,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,VIII-ZR-56/14,2015-05-06,BGHZ-0205-0228,"LG; OLG Naumburg vom 06.02.2014,",Halle-vom-04/03; 4-O-1808/11,EEG:14/3; EEG:14/6; EEG:14a/5; EEG:14a/7; EGB:87/1; AEUV107/1,Belastungsausgleich zwischen den Elektrizitätsversorgungsunternehmen und dem für sie regelverantwortlichen Übertragungsnetzbetreiber,"a) In den bundesweiten Ausgleichsmechanismus des Erneuerbare-Energien-Gesetzes einschließlich des Belastungsausgleichs zwischen den Elektrizitätsversorgungsunternehmen und dem für sie regelverantwortlichen Übertragungsnetzbetreiber nach § 14 Abs. 3 EEG 2004 und § 14 Abs. 3 EEG 2006 werden die von einem Elektrizitätsversorgungsunternehmen außerhalb eines der allgemeinen Versorgung dienenden Netzes an mit ihm verbundene, juristisch selbständige Unternehmen gelieferten Strommengen auch dann einbezogen, wenn es sich um einen eng verflochtenen Konzernverbund handelt. Von dem Belastungsausgleich sind als sogenannter ""Eigenstrom"" lediglich solche Strommengen ausgenommen, die von dem Letztverbraucher selbst erzeugt und verbraucht und nicht an andere abgegeben werden; in diesen Fällen fehlt es an einer Lieferung des Stroms im Sinne des Gesetzes (Bestätigung und Fortführung des Senatsurteils vom 9. Dezember 2009 -; b) Weder der Auskunftsanspruch des Übertragungsnetzbetreibers gegen das Elektrizitätsversorgungsunternehmen gemäß § 14 Abs. 6 EEG 2004 und § 14a Abs. 5, 7 EEG 2006 noch der hierdurch vorbereitete Vergütungsanspruch sowie das System der bundesweiten Ausgleichsregelung nach § 14 EEG 2004 und § 14 EEG 2006 sind als Beihilfen gemäß Art. 87 Abs. 1 EGV (jetzt: Art. 107 Abs. 1 AEUV) anzusehen (Anschluss an EuGH, Urteile vom 13. März 2001 -",,EU-Recht; Sonstiges Recht,Deubner
